elapsed_seconds,interval_throughput,interval_latency_mean_us,interval_latency_p50_us,interval_latency_p95_us,interval_latency_p99_us,interval_std_dev_us
66.00,0,0.00,0,0,0,0.00
67.00,0,0.00,0,0,0,0.00
68.00,0,0.00,0,0,0,0.00
69.00,0,0.00,0,0,0,0.00
70.00,0,0.00,0,0,0,0.00
71.00,0,0.00,0,0,0,0.00
72.00,0,0.00,0,0,0,0.00
73.00,0,0.00,0,0,0,0.00
74.00,0,0.00,0,0,0,0.00
75.00,100,148992.85,128144,228019,248400,37726.99
76.00,0,0.00,0,0,0,0.00
77.00,0,0.00,0,0,0,0.00
78.00,0,0.00,0,0,0,0.00
79.00,0,0.00,0,0,0,0.00
80.00,0,0.00,0,0,0,0.00
81.00,0,0.00,0,0,0,0.00
82.00,0,0.00,0,0,0,0.00
83.00,0,0.00,0,0,0,0.00
84.00,0,0.00,0,0,0,0.00
85.00,0,0.00,0,0,0,0.00
86.00,0,0.00,0,0,0,0.00
87.00,0,0.00,0,0,0,0.00
88.00,0,0.00,0,0,0,0.00
89.00,0,0.00,0,0,0,0.00
90.00,100,150060.22,132527,260181,330624,50699.31
91.00,0,0.00,0,0,0,0.00
92.00,0,0.00,0,0,0,0.00
93.00,0,0.00,0,0,0,0.00
94.00,0,0.00,0,0,0,0.00
95.00,0,0.00,0,0,0,0.00
96.00,0,0.00,0,0,0,0.00
97.00,0,0.00,0,0,0,0.00
98.00,0,0.00,0,0,0,0.00
99.00,0,0.00,0,0,0,0.00
100.00,0,0.00,0,0,0,0.00
101.00,0,0.00,0,0,0,0.00
102.00,0,0.00,0,0,0,0.00
103.00,0,0.00,0,0,0,0.00
104.00,0,0.00,0,0,0,0.00
105.00,0,0.00,0,0,0,0.00
106.00,100,146306.94,130658,240458,258230,37908.77
107.00,0,0.00,0,0,0,0.00
108.00,0,0.00,0,0,0,0.00
109.00,0,0.00,0,0,0,0.00
110.00,0,0.00,0,0,0,0.00
111.00,0,0.00,0,0,0,0.00
112.00,0,0.00,0,0,0,0.00
113.00,0,0.00,0,0,0,0.00
114.00,0,0.00,0,0,0,0.00
115.00,0,0.00,0,0,0,0.00
116.00,0,0.00,0,0,0,0.00
117.00,0,0.00,0,0,0,0.00
118.00,0,0.00,0,0,0,0.00
119.00,100,150656.93,134088,238945,258788,38734.94
120.00,0,0.00,0,0,0,0.00
121.00,0,0.00,0,0,0,0.00
122.00,0,0.00,0,0,0,0.00
123.00,0,0.00,0,0,0,0.00
124.00,0,0.00,0,0,0,0.00
125.00,0,0.00,0,0,0,0.00
126.00,0,0.00,0,0,0,0.00
127.00,0,0.00,0,0,0,0.00
128.00,0,0.00,0,0,0,0.00
129.00,0,0.00,0,0,0,0.00
130.00,0,0.00,0,0,0,0.00
131.00,0,0.00,0,0,0,0.00
132.00,0,0.00,0,0,0,0.00
133.00,0,0.00,0,0,0,0.00
134.00,0,0.00,0,0,0,0.00
135.00,0,0.00,0,0,0,0.00
136.00,0,0.00,0,0,0,0.00
137.00,100,150020.30,126709,242095,282499,43404.89
138.00,0,0.00,0,0,0,0.00
139.00,0,0.00,0,0,0,0.00
140.00,0,0.00,0,0,0,0.00
141.00,0,0.00,0,0,0,0.00
142.00,0,0.00,0,0,0,0.00
143.00,0,0.00,0,0,0,0.00
144.00,0,0.00,0,0,0,0.00
145.00,0,0.00,0,0,0,0.00
146.00,0,0.00,0,0,0,0.00
147.00,0,0.00,0,0,0,0.00
148.00,0,0.00,0,0,0,0.00
149.00,0,0.00,0,0,0,0.00
150.00,0,0.00,0,0,0,0.00
151.00,0,0.00,0,0,0,0.00
152.00,100,146376.40,131638,248934,276306,41975.10
153.00,0,0.00,0,0,0,0.00
154.00,0,0.00,0,0,0,0.00
155.00,0,0.00,0,0,0,0.00
156.00,0,0.00,0,0,0,0.00
157.00,0,0.00,0,0,0,0.00
158.00,0,0.00,0,0,0,0.00
159.00,0,0.00,0,0,0,0.00
160.00,0,0.00,0,0,0,0.00
161.00,0,0.00,0,0,0,0.00
162.00,0,0.00,0,0,0,0.00
163.00,0,0.00,0,0,0,0.00
164.00,100,145618.38,133398,230747,277419,38825.88
165.00,0,0.00,0,0,0,0.00
166.00,0,0.00,0,0,0,0.00
167.00,0,0.00,0,0,0,0.00
168.00,0,0.00,0,0,0,0.00
169.00,100,151695.59,138349,225275,241233,45725.22
170.00,0,0.00,0,0,0,0.00
171.00,0,0.00,0,0,0,0.00
172.00,100,143305.05,134329,247962,304954,45882.51
173.00,0,0.00,0,0,0,0.00
174.00,0,0.00,0,0,0,0.00
175.00,0,0.00,0,0,0,0.00
176.00,0,0.00,0,0,0,0.00
177.00,0,0.00,0,0,0,0.00
178.00,0,0.00,0,0,0,0.00
179.00,0,0.00,0,0,0,0.00
180.00,0,0.00,0,0,0,0.00
181.00,0,0.00,0,0,0,0.00
182.00,0,0.00,0,0,0,0.00
183.00,0,0.00,0,0,0,0.00
184.00,0,0.00,0,0,0,0.00
185.00,100,148803.19,128624,226077,235790,35718.10
186.00,0,0.00,0,0,0,0.00
187.00,0,0.00,0,0,0,0.00
188.00,0,0.00,0,0,0,0.00
189.00,0,0.00,0,0,0,0.00
190.00,0,0.00,0,0,0,0.00
191.00,0,0.00,0,0,0,0.00
192.00,0,0.00,0,0,0,0.00
193.00,0,0.00,0,0,0,0.00
194.00,0,0.00,0,0,0,0.00
195.00,0,0.00,0,0,0,0.00
196.00,0,0.00,0,0,0,0.00
197.00,0,0.00,0,0,0,0.00
198.00,0,0.00,0,0,0,0.00
199.00,0,0.00,0,0,0,0.00
200.00,0,0.00,0,0,0,0.00
201.00,0,0.00,0,0,0,0.00
202.00,0,0.00,0,0,0,0.00
203.00,0,0.00,0,0,0,0.00
204.00,100,150724.79,131227,247580,289677,41947.33
205.00,0,0.00,0,0,0,0.00
206.00,0,0.00,0,0,0,0.00
207.00,0,0.00,0,0,0,0.00
208.00,0,0.00,0,0,0,0.00
209.00,0,0.00,0,0,0,0.00
210.00,0,0.00,0,0,0,0.00
211.00,0,0.00,0,0,0,0.00
212.00,0,0.00,0,0,0,0.00
213.00,0,0.00,0,0,0,0.00
214.00,0,0.00,0,0,0,0.00
215.00,0,0.00,0,0,0,0.00
216.00,0,0.00,0,0,0,0.00
217.00,100,144290.88,133365,233840,265376,42602.63
218.00,0,0.00,0,0,0,0.00
219.00,0,0.00,0,0,0,0.00
220.00,0,0.00,0,0,0,0.00
221.00,0,0.00,0,0,0,0.00
222.00,0,0.00,0,0,0,0.00
223.00,0,0.00,0,0,0,0.00
224.00,0,0.00,0,0,0,0.00
225.00,0,0.00,0,0,0,0.00
226.00,0,0.00,0,0,0,0.00
227.00,0,0.00,0,0,0,0.00
228.00,0,0.00,0,0,0,0.00
229.00,0,0.00,0,0,0,0.00
230.00,100,147978.29,130080,268874,303593,46002.74
231.00,0,0.00,0,0,0,0.00
232.00,0,0.00,0,0,0,0.00
233.00,0,0.00,0,0,0,0.00
234.00,0,0.00,0,0,0,0.00
235.00,0,0.00,0,0,0,0.00
236.00,0,0.00,0,0,0,0.00
237.00,0,0.00,0,0,0,0.00
238.00,0,0.00,0,0,0,0.00
239.00,0,0.00,0,0,0,0.00
240.00,0,0.00,0,0,0,0.00
241.00,0,0.00,0,0,0,0.00
242.00,0,0.00,0,0,0,0.00
243.00,0,0.00,0,0,0,0.00
244.00,0,0.00,0,0,0,0.00
245.00,0,0.00,0,0,0,0.00
246.00,0,0.00,0,0,0,0.00
247.00,100,145003.39,137206,248291,289993,44148.47
248.00,0,0.00,0,0,0,0.00
249.00,0,0.00,0,0,0,0.00
250.00,0,0.00,0,0,0,0.00
251.00,0,0.00,0,0,0,0.00
252.00,0,0.00,0,0,0,0.00
253.00,0,0.00,0,0,0,0.00
254.00,0,0.00,0,0,0,0.00
255.00,0,0.00,0,0,0,0.00
256.00,0,0.00,0,0,0,0.00
257.00,0,0.00,0,0,0,0.00
258.00,0,0.00,0,0,0,0.00
259.00,0,0.00,0,0,0,0.00
260.00,0,0.00,0,0,0,0.00
261.00,0,0.00,0,0,0,0.00
262.00,0,0.00,0,0,0,0.00
263.00,100,155975.30,136311,249761,270803,45893.80
264.00,0,0.00,0,0,0,0.00
265.00,0,0.00,0,0,0,0.00
266.00,0,0.00,0,0,0,0.00
267.00,0,0.00,0,0,0,0.00
268.00,0,0.00,0,0,0,0.00
269.00,0,0.00,0,0,0,0.00
270.00,0,0.00,0,0,0,0.00
271.00,0,0.00,0,0,0,0.00
272.00,0,0.00,0,0,0,0.00
273.00,100,143225.89,131794,236697,292611,39218.66
274.00,0,0.00,0,0,0,0.00
275.00,0,0.00,0,0,0,0.00
276.00,0,0.00,0,0,0,0.00
277.00,0,0.00,0,0,0,0.00
278.00,0,0.00,0,0,0,0.00
279.00,0,0.00,0,0,0,0.00
280.00,0,0.00,0,0,0,0.00
281.00,0,0.00,0,0,0,0.00
282.00,0,0.00,0,0,0,0.00
283.00,0,0.00,0,0,0,0.00
284.00,0,0.00,0,0,0,0.00
285.00,0,0.00,0,0,0,0.00
286.00,0,0.00,0,0,0,0.00
287.00,0,0.00,0,0,0,0.00
288.00,0,0.00,0,0,0,0.00
289.00,100,148539.40,130346,244015,319312,45653.92
290.00,0,0.00,0,0,0,0.00
291.00,0,0.00,0,0,0,0.00
292.00,0,0.00,0,0,0,0.00
293.00,0,0.00,0,0,0,0.00
294.00,0,0.00,0,0,0,0.00
295.00,0,0.00,0,0,0,0.00
296.00,0,0.00,0,0,0,0.00
297.00,0,0.00,0,0,0,0.00
298.00,0,0.00,0,0,0,0.00
299.00,0,0.00,0,0,0,0.00
300.00,0,0.00,0,0,0,0.00
301.00,0,0.00,0,0,0,0.00
302.00,0,0.00,0,0,0,0.00
303.00,0,0.00,0,0,0,0.00
304.00,100,150145.32,130395,244462,342487,49624.63
305.00,0,0.00,0,0,0,0.00
306.00,0,0.00,0,0,0,0.00
307.00,0,0.00,0,0,0,0.00
308.00,0,0.00,0,0,0,0.00
309.00,0,0.00,0,0,0,0.00
310.00,0,0.00,0,0,0,0.00
311.00,0,0.00,0,0,0,0.00
312.00,0,0.00,0,0,0,0.00
313.00,0,0.00,0,0,0,0.00
314.00,0,0.00,0,0,0,0.00
315.00,0,0.00,0,0,0,0.00
316.00,0,0.00,0,0,0,0.00
317.00,0,0.00,0,0,0,0.00
318.00,0,0.00,0,0,0,0.00
319.00,100,149616.53,132429,261999,331640,51038.28
320.00,0,0.00,0,0,0,0.00
321.00,0,0.00,0,0,0,0.00
322.00,0,0.00,0,0,0,0.00
323.00,0,0.00,0,0,0,0.00
324.00,0,0.00,0,0,0,0.00
325.00,0,0.00,0,0,0,0.00
326.00,0,0.00,0,0,0,0.00
327.00,0,0.00,0,0,0,0.00
328.00,0,0.00,0,0,0,0.00
329.00,0,0.00,0,0,0,0.00
330.00,0,0.00,0,0,0,0.00
331.00,0,0.00,0,0,0,0.00
332.00,100,144940.04,132841,217434,272505,43943.45
333.00,0,0.00,0,0,0,0.00
334.00,0,0.00,0,0,0,0.00
335.00,0,0.00,0,0,0,0.00
336.00,0,0.00,0,0,0,0.00
337.00,0,0.00,0,0,0,0.00
338.00,0,0.00,0,0,0,0.00
339.00,0,0.00,0,0,0,0.00
340.00,0,0.00,0,0,0,0.00
341.00,0,0.00,0,0,0,0.00
342.00,0,0.00,0,0,0,0.00
343.00,0,0.00,0,0,0,0.00
344.00,0,0.00,0,0,0,0.00
345.00,0,0.00,0,0,0,0.00
346.00,0,0.00,0,0,0,0.00
347.00,0,0.00,0,0,0,0.00
348.00,100,149986.15,139065,265732,289520,43068.83
349.00,0,0.00,0,0,0,0.00
350.00,0,0.00,0,0,0,0.00
351.00,0,0.00,0,0,0,0.00
352.00,0,0.00,0,0,0,0.00
353.00,0,0.00,0,0,0,0.00
354.00,0,0.00,0,0,0,0.00
355.00,0,0.00,0,0,0,0.00
356.00,0,0.00,0,0,0,0.00
357.00,0,0.00,0,0,0,0.00
358.00,0,0.00,0,0,0,0.00
359.00,0,0.00,0,0,0,0.00
360.00,0,0.00,0,0,0,0.00
361.00,0,0.00,0,0,0,0.00
362.00,0,0.00,0,0,0,0.00
363.00,100,148563.19,131266,252017,321612,43615.06
364.00,0,0.00,0,0,0,0.00
365.00,0,0.00,0,0,0,0.00
366.00,0,0.00,0,0,0,0.00
367.00,0,0.00,0,0,0,0.00
368.00,0,0.00,0,0,0,0.00
369.00,0,0.00,0,0,0,0.00
370.00,0,0.00,0,0,0,0.00
371.00,0,0.00,0,0,0,0.00
372.00,0,0.00,0,0,0,0.00
373.00,0,0.00,0,0,0,0.00
374.00,0,0.00,0,0,0,0.00
375.00,0,0.00,0,0,0,0.00
376.00,0,0.00,0,0,0,0.00
377.00,100,145553.03,138599,244945,268581,36945.08
378.00,0,0.00,0,0,0,0.00
379.00,0,0.00,0,0,0,0.00
380.00,0,0.00,0,0,0,0.00
381.00,0,0.00,0,0,0,0.00
382.00,0,0.00,0,0,0,0.00
383.00,0,0.00,0,0,0,0.00
384.00,0,0.00,0,0,0,0.00
385.00,0,0.00,0,0,0,0.00
386.00,0,0.00,0,0,0,0.00
387.00,0,0.00,0,0,0,0.00
388.00,0,0.00,0,0,0,0.00
389.00,0,0.00,0,0,0,0.00
390.00,0,0.00,0,0,0,0.00
391.00,0,0.00,0,0,0,0.00
392.00,0,0.00,0,0,0,0.00
393.00,100,149869.98,29543,29543,304299,48563.56
394.00,0,0.00,0,0,0,0.00
395.00,0,0.00,0,0,0,0.00
396.00,0,0.00,0,0,0,0.00
397.00,0,0.00,0,0,0,0.00
398.00,0,0.00,0,0,0,0.00
399.00,0,0.00,0,0,0,0.00
400.00,0,0.00,0,0,0,0.00
401.00,0,0.00,0,0,0,0.00
402.00,0,0.00,0,0,0,0.00
403.00,0,0.00,0,0,0,0.00
404.00,0,0.00,0,0,0,0.00
405.00,0,0.00,0,0,0,0.00
406.00,0,0.00,0,0,0,0.00
407.00,0,0.00,0,0,0,0.00
408.00,0,0.00,0,0,0,0.00
409.00,100,141277.39,121980,266511,292964,45252.05
410.00,0,0.00,0,0,0,0.00
411.00,0,0.00,0,0,0,0.00
412.00,0,0.00,0,0,0,0.00
413.00,0,0.00,0,0,0,0.00
414.00,0,0.00,0,0,0,0.00
415.00,0,0.00,0,0,0,0.00
416.00,0,0.00,0,0,0,0.00
417.00,0,0.00,0,0,0,0.00
418.00,0,0.00,0,0,0,0.00
419.00,0,0.00,0,0,0,0.00
420.00,0,0.00,0,0,0,0.00
421.00,0,0.00,0,0,0,0.00
422.00,0,0.00,0,0,0,0.00
423.00,0,0.00,0,0,0,0.00
424.00,0,0.00,0,0,0,0.00
425.00,100,142747.14,126768,243969,295349,45197.90
426.00,0,0.00,0,0,0,0.00
427.00,0,0.00,0,0,0,0.00
428.00,0,0.00,0,0,0,0.00
429.00,0,0.00,0,0,0,0.00
430.00,0,0.00,0,0,0,0.00
431.00,0,0.00,0,0,0,0.00
432.00,0,0.00,0,0,0,0.00
433.00,0,0.00,0,0,0,0.00
434.00,0,0.00,0,0,0,0.00
435.00,0,0.00,0,0,0,0.00
436.00,0,0.00,0,0,0,0.00
437.00,100,146801.15,128271,253268,276674,41919.35
438.00,0,0.00,0,0,0,0.00
439.00,0,0.00,0,0,0,0.00
440.00,0,0.00,0,0,0,0.00
441.00,0,0.00,0,0,0,0.00
442.00,0,0.00,0,0,0,0.00
443.00,0,0.00,0,0,0,0.00
444.00,0,0.00,0,0,0,0.00
445.00,0,0.00,0,0,0,0.00
446.00,0,0.00,0,0,0,0.00
447.00,0,0.00,0,0,0,0.00
448.00,0,0.00,0,0,0,0.00
449.00,0,0.00,0,0,0,0.00
450.00,0,0.00,0,0,0,0.00
451.00,0,0.00,0,0,0,0.00
452.00,0,0.00,0,0,0,0.00
453.00,0,0.00,0,0,0,0.00
454.00,100,151596.33,133117,253522,280656,44837.99
455.00,0,0.00,0,0,0,0.00
456.00,0,0.00,0,0,0,0.00
457.00,0,0.00,0,0,0,0.00
458.00,0,0.00,0,0,0,0.00
459.00,0,0.00,0,0,0,0.00
460.00,0,0.00,0,0,0,0.00
461.00,0,0.00,0,0,0,0.00
462.00,0,0.00,0,0,0,0.00
463.00,0,0.00,0,0,0,0.00
464.00,0,0.00,0,0,0,0.00
465.00,0,0.00,0,0,0,0.00
466.00,0,0.00,0,0,0,0.00
467.00,100,147159.12,129644,221471,304345,42073.38
468.00,0,0.00,0,0,0,0.00
469.00,0,0.00,0,0,0,0.00
470.00,0,0.00,0,0,0,0.00
471.00,0,0.00,0,0,0,0.00
472.00,0,0.00,0,0,0,0.00
473.00,0,0.00,0,0,0,0.00
474.00,0,0.00,0,0,0,0.00
475.00,0,0.00,0,0,0,0.00
476.00,0,0.00,0,0,0,0.00
477.00,0,0.00,0,0,0,0.00
478.00,0,0.00,0,0,0,0.00
479.00,0,0.00,0,0,0,0.00
480.00,100,146247.32,131266,258566,296108,49478.90
481.00,0,0.00,0,0,0,0.00
482.00,0,0.00,0,0,0,0.00
483.00,0,0.00,0,0,0,0.00
484.00,0,0.00,0,0,0,0.00
485.00,0,0.00,0,0,0,0.00
486.00,0,0.00,0,0,0,0.00
487.00,0,0.00,0,0,0,0.00
488.00,0,0.00,0,0,0,0.00
489.00,0,0.00,0,0,0,0.00
490.00,0,0.00,0,0,0,0.00
491.00,0,0.00,0,0,0,0.00
492.00,0,0.00,0,0,0,0.00
493.00,0,0.00,0,0,0,0.00
494.00,0,0.00,0,0,0,0.00
495.00,0,0.00,0,0,0,0.00
496.00,0,0.00,0,0,0,0.00
497.00,0,0.00,0,0,0,0.00
498.00,0,0.00,0,0,0,0.00
499.00,100,149600.22,132179,249332,302130,41253.72
500.00,0,0.00,0,0,0,0.00
501.00,0,0.00,0,0,0,0.00
502.00,0,0.00,0,0,0,0.00
503.00,0,0.00,0,0,0,0.00
504.00,0,0.00,0,0,0,0.00
505.00,0,0.00,0,0,0,0.00
506.00,0,0.00,0,0,0,0.00
507.00,0,0.00,0,0,0,0.00
508.00,0,0.00,0,0,0,0.00
509.00,0,0.00,0,0,0,0.00
510.00,0,0.00,0,0,0,0.00
511.00,100,148747.30,131082,238951,295927,43719.98
512.00,0,0.00,0,0,0,0.00
513.00,0,0.00,0,0,0,0.00
514.00,0,0.00,0,0,0,0.00
515.00,0,0.00,0,0,0,0.00
516.00,0,0.00,0,0,0,0.00
517.00,0,0.00,0,0,0,0.00
518.00,0,0.00,0,0,0,0.00
519.00,0,0.00,0,0,0,0.00
520.00,0,0.00,0,0,0,0.00
521.00,0,0.00,0,0,0,0.00
522.00,0,0.00,0,0,0,0.00
523.00,0,0.00,0,0,0,0.00
524.00,100,142361.53,131119,231378,278892,41912.85
525.00,0,0.00,0,0,0,0.00
526.00,0,0.00,0,0,0,0.00
527.00,0,0.00,0,0,0,0.00
528.00,0,0.00,0,0,0,0.00
529.00,0,0.00,0,0,0,0.00
530.00,0,0.00,0,0,0,0.00
531.00,0,0.00,0,0,0,0.00
532.00,0,0.00,0,0,0,0.00
533.00,0,0.00,0,0,0,0.00
534.00,0,0.00,0,0,0,0.00
535.00,0,0.00,0,0,0,0.00
536.00,0,0.00,0,0,0,0.00
537.00,0,0.00,0,0,0,0.00
538.00,0,0.00,0,0,0,0.00
539.00,0,0.00,0,0,0,0.00
540.00,0,0.00,0,0,0,0.00
541.00,0,0.00,0,0,0,0.00
542.00,100,142489.46,126953,260968,295826,43365.26
543.00,0,0.00,0,0,0,0.00
544.00,0,0.00,0,0,0,0.00
545.00,0,0.00,0,0,0,0.00
546.00,0,0.00,0,0,0,0.00
547.00,0,0.00,0,0,0,0.00
548.00,0,0.00,0,0,0,0.00
549.00,0,0.00,0,0,0,0.00
550.00,0,0.00,0,0,0,0.00
551.00,0,0.00,0,0,0,0.00
552.00,100,148793.07,133189,226932,259479,38951.78
553.00,0,0.00,0,0,0,0.00
554.00,0,0.00,0,0,0,0.00
555.00,0,0.00,0,0,0,0.00
556.00,0,0.00,0,0,0,0.00
557.00,0,0.00,0,0,0,0.00
558.00,0,0.00,0,0,0,0.00
559.00,0,0.00,0,0,0,0.00
560.00,0,0.00,0,0,0,0.00
561.00,0,0.00,0,0,0,0.00
562.00,0,0.00,0,0,0,0.00
563.00,0,0.00,0,0,0,0.00
564.00,0,0.00,0,0,0,0.00
565.00,0,0.00,0,0,0,0.00
566.00,0,0.00,0,0,0,0.00
567.00,0,0.00,0,0,0,0.00
568.00,0,0.00,0,0,0,0.00
569.00,0,0.00,0,0,0,0.00
570.00,100,148208.06,129894,245281,323243,48544.04
571.00,0,0.00,0,0,0,0.00
572.00,0,0.00,0,0,0,0.00
573.00,0,0.00,0,0,0,0.00
574.00,0,0.00,0,0,0,0.00
575.00,0,0.00,0,0,0,0.00
576.00,0,0.00,0,0,0,0.00
577.00,0,0.00,0,0,0,0.00
578.00,0,0.00,0,0,0,0.00
579.00,0,0.00,0,0,0,0.00
580.00,0,0.00,0,0,0,0.00
581.00,0,0.00,0,0,0,0.00
582.00,0,0.00,0,0,0,0.00
583.00,100,146226.69,135967,227995,297970,41660.91
584.00,0,0.00,0,0,0,0.00
585.00,0,0.00,0,0,0,0.00
586.00,0,0.00,0,0,0,0.00
587.00,0,0.00,0,0,0,0.00
588.00,0,0.00,0,0,0,0.00
589.00,0,0.00,0,0,0,0.00
590.00,0,0.00,0,0,0,0.00
591.00,0,0.00,0,0,0,0.00
592.00,0,0.00,0,0,0,0.00
593.00,0,0.00,0,0,0,0.00
594.00,0,0.00,0,0,0,0.00
595.00,0,0.00,0,0,0,0.00
596.00,0,0.00,0,0,0,0.00
597.00,0,0.00,0,0,0,0.00
598.00,100,39552.90,130184,39553,39553,2536.44
599.00,0,0.00,0,0,0,0.00
600.00,0,0.00,0,0,0,0.00
601.00,0,0.00,0,0,0,0.00
602.00,0,0.00,0,0,0,0.00
603.00,0,0.00,0,0,0,0.00
604.00,0,0.00,0,0,0,0.00
605.00,0,0.00,0,0,0,0.00
606.00,0,0.00,0,0,0,0.00
607.00,0,0.00,0,0,0,0.00
608.00,0,0.00,0,0,0,0.00
609.00,0,0.00,0,0,0,0.00
610.00,0,0.00,0,0,0,0.00
611.00,0,0.00,0,0,0,0.00
612.00,0,0.00,0,0,0,0.00
613.00,0,0.00,0,0,0,0.00
614.00,100,0.00,135746,248299,318289,45759.73
615.00,0,0.00,0,0,0,0.00
616.00,0,0.00,0,0,0,0.00
617.00,0,0.00,0,0,0,0.00
618.00,0,0.00,0,0,0,0.00
619.00,0,0.00,0,0,0,0.00
620.00,0,0.00,0,0,0,0.00
621.00,0,0.00,0,0,0,0.00
622.00,0,0.00,0,0,0,0.00
623.00,0,0.00,0,0,0,0.00
624.00,0,0.00,0,0,0,0.00
625.00,0,0.00,0,0,0,0.00
626.00,0,0.00,0,0,0,0.00
627.00,100,152277.90,136036,244991,257294,39944.63
628.00,0,0.00,0,0,0,0.00
629.00,0,0.00,0,0,0,0.00
630.00,0,0.00,0,0,0,0.00
631.00,0,0.00,0,0,0,0.00
632.00,0,0.00,0,0,0,0.00
633.00,0,0.00,0,0,0,0.00
634.00,0,0.00,0,0,0,0.00
635.00,0,0.00,0,0,0,0.00
636.00,0,0.00,0,0,0,0.00
637.00,0,0.00,0,0,0,0.00
638.00,0,0.00,0,0,0,0.00
639.00,0,0.00,0,0,0,0.00
640.00,0,0.00,0,0,0,0.00
641.00,0,0.00,0,0,0,0.00
642.00,0,0.00,0,0,0,0.00
643.00,0,0.00,0,0,0,0.00
644.00,0,0.00,0,0,0,0.00
645.00,100,152153.29,130097,259629,308259,48999.90
646.00,0,0.00,0,0,0,0.00
647.00,0,0.00,0,0,0,0.00
648.00,0,0.00,0,0,0,0.00
649.00,0,0.00,0,0,0,0.00
650.00,0,0.00,0,0,0,0.00
651.00,0,0.00,0,0,0,0.00
652.00,0,0.00,0,0,0,0.00
653.00,0,0.00,0,0,0,0.00
654.00,0,0.00,0,0,0,0.00
655.00,0,0.00,0,0,0,0.00
656.00,0,0.00,0,0,0,0.00
657.00,0,0.00,0,0,0,0.00
658.00,0,0.00,0,0,0,0.00
659.00,100,140214.89,127311,243453,307445,41000.35
660.00,0,0.00,0,0,0,0.00
661.00,0,0.00,0,0,0,0.00
662.00,0,0.00,0,0,0,0.00
663.00,0,0.00,0,0,0,0.00
664.00,0,0.00,0,0,0,0.00
665.00,0,0.00,0,0,0,0.00
666.00,0,0.00,0,0,0,0.00
667.00,0,0.00,0,0,0,0.00
668.00,0,0.00,0,0,0,0.00
669.00,0,0.00,0,0,0,0.00
670.00,0,0.00,0,0,0,0.00
671.00,0,0.00,0,0,0,0.00
672.00,0,0.00,0,0,0,0.00
673.00,100,148466.79,131540,239736,283842,41031.14
674.00,0,0.00,0,0,0,0.00
675.00,0,0.00,0,0,0,0.00
676.00,0,0.00,0,0,0,0.00
677.00,0,0.00,0,0,0,0.00
678.00,0,0.00,0,0,0,0.00
679.00,0,0.00,0,0,0,0.00
680.00,0,0.00,0,0,0,0.00
681.00,0,0.00,0,0,0,0.00
